player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
226268,/player/226268/federico-dimarco/240002,24,2,9/22/23,F. Dimarco,Federico Dimarco,"LWB, LM, CB",82,85,37000000,82000,25,11/10/97,175,75,44,Inter,31,Serie A,1,LM,32,,7/1/18,2026,27,Italy,1343,LB,3,Left,2,3,2,High/Medium,Normal (170-185),No,65700000,,Whipped Cross,79,71,80,79,74,71,85,69,49,80,77,78,82,79,78,84,81,77,74,81,84,69,69,84,65,76,68,80,81,77,66,69,77,76,76,9,8,12,7,7,,73+2,73+2,73+2,79,78,78,78,79,79+2,79+2,79+2,80+2,80+2,80+2,80+2,80+2,80+2,78+2,78+2,78+2,80+2,78+2,73+2,73+2,73+2,78+2,16+2
246242,/player/246242/boulaye-dia/240002,24,2,9/22/23,B. Dia,Boulaye Dia,"ST, LW, CF",82,85,40500000,51000,26,11/16/96,180,75,110373,Salernitana,31,Serie A,1,SUB,10,,7/1/23,2026,136,Senegal,,,,Right,3,3,1,High/Medium,Lean (170-185),No,75900000,,,82,81,62,81,27,77,50,86,77,74,75,83,56,49,54,82,80,84,74,79,70,84,90,74,83,69,62,23,83,65,81,75,28,17,14,11,10,15,14,10,,82+2,82+2,82+2,77,80,80,80,77,77+2,77+2,77+2,75+2,68+2,68+2,68+2,75+2,53+2,51+2,51+2,51+2,53+2,49+2,47+2,47+2,47+2,49+2,19+2
178509,/player/178509/olivier-giroud/240002,24,2,9/22/23,O. Giroud,Olivier Giroud,ST,82,82,10500000,66000,36,9/30/86,193,91,47,Milan,31,Serie A,1,ST,9,,7/17/21,2024,18,France,1335,ST,9,Left,3,3,3,Medium/Medium,Normal (185+),Yes,17900000,"#Poacher, #Strength, #Complete forward","Acrobatic +, Power Header, Trivela, Aerial",43,83,74,74,42,80,64,87,89,82,86,69,71,65,64,86,38,47,55,86,53,86,82,61,90,69,76,42,88,78,88,85,37,37,20,12,15,11,6,5,,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
198176,/player/198176/stefan-de-vrij/240002,24,2,9/22/23,S. de Vrij,Stefan de Vrij,CB,82,82,21000000,86000,31,2/5/92,189,78,44,Inter,31,Serie A,1,CB,6,,7/1/18,2025,34,Netherlands,105035,SUB,6,Right,3,2,3,Medium/High,Unique,Yes,35700000,#Tactician ,"Long Ball Pass, Intercept, Aerial",64,41,64,69,84,76,49,25,81,74,27,66,45,36,71,72,66,62,61,82,59,65,84,71,78,60,77,87,31,70,41,85,84,85,82,8,10,7,14,13,,57+3,57+3,57+3,60,60,60,60,60,63+3,63+3,63+3,62+3,70+3,70+3,70+3,62+3,74+3,78+3,78+3,78+3,74+3,76+3,81+1,81+1,81+1,76+3,19+3
220502,/player/220502/mattia-zaccagni/240002,24,2,9/22/23,M. Zaccagni,Mattia Zaccagni,LW,82,82,30500000,73000,28,6/16/95,177,63,46,Lazio,31,Serie A,1,LW,20,,9/1/21,2025,27,Italy,1343,LW,20,Right,4,4,1,High/Medium,Normal (170-185),No,51900000,"#Dribbler, #Acrobat","Technical, Flair, Trivela",87,77,74,88,57,67,72,79,66,78,74,89,67,51,75,86,89,85,92,81,87,78,79,77,63,76,61,58,79,77,61,83,55,58,52,13,16,14,8,7,,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
224987,/player/224987/ivan-provedel/240002,24,2,9/22/23,I. Provedel,Ivan Provedel,GK,82,82,21000000,51000,29,3/17/94,192,84,46,Lazio,31,Serie A,1,GK,94,,8/8/22,2027,27,Italy,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,35700000,,Far Throw,,,,,,,21,17,17,61,14,16,13,13,56,22,44,40,38,75,44,60,63,28,56,20,27,22,16,63,22,68,22,22,21,83,79,80,79,85,42,33+2,33+2,33+2,33,35,35,35,33,39+2,39+2,39+2,36+2,42+2,42+2,42+2,36+2,32+2,38+2,38+2,38+2,32+2,31+2,31+2,31+2,31+2,31+2,81+1
246172,/player/246172/samuel-chukwueze/240002,24,2,9/22/23,S. Chukwueze,Samuel Chimerenka Chukwueze,"RW, RM",81,86,39000000,71000,24,5/22/99,172,70,47,Milan,31,Serie A,1,SUB,21,,7/27/23,2028,133,Nigeria,,,,Left,2,4,1,High/Low,Normal (170-185),Yes,69200000,#Dribbler,"Rapid, Flair, Quick Step",89,75,74,84,36,63,76,77,44,77,70,87,73,58,66,82,92,86,86,77,83,79,70,70,66,74,47,33,78,76,55,72,40,32,33,13,7,9,7,6,,76+2,76+2,76+2,81,80,80,80,81,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,62+2,57+2,57+2,57+2,62+2,57+2,48+2,48+2,48+2,57+2,16+2
228881,/player/228881/davide-calabria/240002,24,2,9/22/23,D. Calabria,Davide Calabria,"RB, RWB",81,84,31000000,68000,26,12/6/96,177,70,47,Milan,31,Serie A,1,RB,2,,7/1/15,2025,27,Italy,,,,Right,3,3,2,High/High,Normal (170-185),Yes,55000000,,,79,57,71,77,79,73,77,48,64,75,60,74,74,48,70,78,80,79,81,78,81,68,75,82,65,71,80,80,51,64,48,78,81,81,80,8,14,15,12,7,,65+2,65+2,65+2,71,68,68,68,71,70+2,70+2,70+2,72+2,72+2,72+2,72+2,72+2,79+2,77+2,77+2,77+2,79+2,79+2,77+2,77+2,77+2,79+2,18+2
240690,/player/240690/nicolas-gonzalez/240002,24,2,9/22/23,N. González,Nicolás Iván González,"RW, LW",81,84,34000000,68000,25,4/6/98,180,72,110374,Fiorentina,31,Serie A,1,RW,10,,7/1/21,2026,52,Argentina,1369,SUB,15,Left,2,4,2,High/Medium,Lean (170-185),Yes,60400000,,"Technical, First Touch, Trivela",87,76,73,83,45,64,78,80,80,80,68,85,65,54,66,85,85,88,81,76,78,75,81,76,55,65,67,39,81,69,85,76,38,46,39,10,6,9,5,8,,79+2,79+2,79+2,81,80,80,80,81,79+2,79+2,79+2,80+2,73+2,73+2,73+2,80+2,65+2,61+2,61+2,61+2,65+2,63+2,56+2,56+2,56+2,63+2,15+2
230899,/player/230899/ademola-lookman/240002,24,2,9/22/23,A. Lookman,Ademola Lookman,"ST, RM, RW",81,83,33000000,62000,25,10/20/97,174,71,39,Atalanta,31,Serie A,1,LS,11,,8/4/22,2026,133,Nigeria,,,,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,58600000,"#Dribbler, #Acrobat","Dead Ball, Pinged Pass, Technical, Flair, First Touch",86,81,69,85,30,67,66,86,64,76,80,86,69,51,56,83,88,84,90,85,85,79,79,69,67,75,62,32,85,76,62,78,27,23,24,12,12,9,15,6,,81+2,81+2,81+2,82,82,82,82,82,81+2,81+2,81+2,79+2,71+2,71+2,71+2,79+2,58+2,54+2,54+2,54+2,58+2,54+2,47+2,47+2,47+2,54+2,19+2
208268,/player/208268/bryan-cristante/240002,24,2,9/22/23,B. Cristante,Bryan Cristante,"CDM, CM",81,82,25000000,71000,28,3/3/95,186,80,52,Roma,31,Serie A,1,LCM,4,,2/28/19,2027,27,Italy,1343,CDM,16,Right,4,3,2,Medium/High,Normal (185+),Yes,44400000,,"Long Ball Pass, Relentless",53,73,78,75,78,82,70,68,76,82,70,76,68,62,86,80,56,51,62,79,54,83,81,89,82,77,75,74,76,79,58,82,83,79,72,3,5,3,3,5,,74+2,74+2,74+2,73,75,75,75,73,76+2,76+2,76+2,75+2,80+2,80+2,80+2,75+2,75+2,80+2,80+2,80+2,75+2,75+2,78+2,78+2,78+2,75+2,12+2
232730,/player/232730/daichi-kamada/240002,24,2,9/22/23,D. Kamada,鎌田 大地,"CAM, CM, CF",81,82,30500000,60000,26,8/5/96,184,72,46,Lazio,31,Serie A,1,RCM,6,,8/4/23,2027,163,Japan,,,,Right,4,3,2,Medium/Medium,Lean (170-185),Yes,54100000,,"Technical, Flair",79,73,80,83,54,64,75,75,53,84,66,83,78,74,80,83,81,78,83,80,82,65,68,84,57,73,54,52,81,82,80,81,53,57,54,6,10,11,6,11,,74+2,74+2,74+2,80,79,79,79,80,81+1,81+1,81+1,81+1,79+2,79+2,79+2,81+1,71+2,69+2,69+2,69+2,71+2,68+2,59+2,59+2,59+2,68+2,16+2
233096,/player/233096/denzel-dumfries/240002,24,2,9/22/23,D. Dumfries,Denzel Justus Morris Dumfries,"RWB, RM",81,82,27000000,80000,27,4/18/96,188,80,44,Inter,31,Serie A,1,RM,2,,8/15/21,2025,34,Netherlands,105035,RM,22,Right,3,2,3,High/Medium,Normal (185+),Yes,47900000,,"Whipped Cross, Block, Rapid, Quick Step, Long Throw",83,63,70,73,78,89,77,67,84,76,38,72,69,35,71,76,77,87,69,81,60,68,94,92,89,54,83,78,76,59,48,74,76,79,77,10,10,7,13,14,,74+3,74+3,74+3,74,73,73,73,74,72+3,72+3,72+3,75+3,73+3,73+3,73+3,75+3,79+3,78+3,78+3,78+3,79+3,80+2,80+2,80+2,80+2,80+2,19+3
140233,/player/140233/guillermo-ochoa/240002,24,2,9/22/23,G. Ochoa,Francisco Guillermo Ochoa Magaña,GK,81,81,2900000,21000,37,7/13/85,185,78,110373,Salernitana,31,Serie A,1,GK,13,,1/2/23,2025,83,Mexico,1386,GK,13,Right,3,1,1,Medium/Medium,Lean (170-185),Yes,5200000,,"Far Throw, Footwork",,,,,,,15,12,19,37,16,10,14,17,37,20,50,50,57,70,43,53,68,38,60,11,19,23,16,50,16,60,21,10,13,83,73,70,82,86,50,30+2,30+2,30+2,28,30,30,30,28,32+2,32+2,32+2,30+2,32+2,32+2,32+2,30+2,28+2,30+2,30+2,30+2,28+2,28+2,27+2,27+2,27+2,28+2,79+2
178005,/player/178005/rui-pedro-dos-santos-patricio/240002,24,2,9/22/23,Rui Patrício,Rui Pedro dos Santos Patrício,GK,81,81,2900000,36000,35,2/15/88,190,84,52,Roma,31,Serie A,1,GK,1,,7/13/21,2024,38,Portugal,1354,SUB,1,Left,2,1,3,Medium/Medium,Normal (185+),Yes,4900000,,,,,,,,,12,12,11,34,16,20,10,16,32,25,53,57,61,76,54,58,73,45,77,11,37,23,13,64,32,66,14,13,11,79,80,77,79,79,55,32+3,32+3,32+3,32,34,34,34,32,36+3,36+3,36+3,34+3,35+3,35+3,35+3,34+3,30+3,33+3,33+3,33+3,30+3,29+3,29+3,29+3,29+3,29+3,79+2
179645,/player/179645/simon-kjaer/240002,24,2,9/22/23,S. Kjær,Simon Thorup Kjær,CB,81,81,8500000,68000,34,3/26/89,190,86,47,Milan,31,Serie A,1,RCB,24,,1/13/20,2024,13,Denmark,1331,RCB,4,Right,3,2,3,Low/High,Normal (185+),Yes,14500000,,Long Ball Pass,59,54,64,60,83,76,50,55,80,75,37,52,52,66,70,69,53,63,55,78,55,74,80,61,81,41,83,83,31,55,61,70,85,82,78,6,10,13,10,15,,61+3,61+3,61+3,57,59,59,59,57,59+3,59+3,59+3,59+3,65+3,65+3,65+3,59+3,70+3,76+3,76+3,76+3,70+3,73+3,80+1,80+1,80+1,73+3,18+3
184941,/player/184941/alexis-sanchez/240002,24,2,9/22/23,A. Sánchez,Alexis Alejandro Sánchez Sánchez,ST,81,81,12500000,95000,34,12/19/88,169,62,44,Inter,31,Serie A,1,SUB,70,,8/25/23,2024,55,Chile,,,,Right,4,4,4,High/High,Unique,Yes,21300000,#Acrobat,"Pinged Pass, Technical, Flair",71,83,80,85,48,66,80,83,72,79,83,85,83,80,75,85,73,70,87,83,90,82,77,65,65,84,67,52,87,83,69,82,45,44,35,10,10,15,12,13,,81,81,81,82-1,82-1,82-1,82-1,82-1,82-1,82-1,82-1,80+1,77+3,77+3,77+3,80+1,65+3,64+3,64+3,64+3,65+3,62+3,58+3,58+3,58+3,62+3,19+3
192883,/player/192883/henrikh-mkhitaryan/240002,24,2,9/22/23,H. Mkhitaryan,Henrikh Mkhitaryan,"CAM, CM",81,81,12000000,87000,34,1/21/89,177,75,44,Inter,31,Serie A,1,LCM,22,,7/1/22,2024,3,Armenia,,,,Right,5,4,3,Medium/Medium,Normal (170-185),Yes,20400000,,"Finesse Shot, Pinged Pass, Flair, Trivela",78,79,79,83,56,72,77,78,68,80,79,82,81,66,74,85,80,77,85,82,83,84,78,78,69,77,72,60,81,84,72,84,51,53,55,5,11,14,5,7,,79+2,79+2,79+2,81,81,81,81,81,81,81,81,80+1,78+3,78+3,78+3,80+1,71+3,69+3,69+3,69+3,71+3,68+3,64+3,64+3,64+3,68+3,16+3
199304,/player/199304/danilo-luiz-da-silva/240002,24,2,9/22/23,Danilo,Danilo Luiz da Silva,"CB, RB",81,81,17500000,100000,31,7/15/91,184,78,45,Juventus,31,Serie A,1,LCB,6,,8/7/19,2025,54,Brazil,,,,Right,4,3,2,Medium/High,Lean (170-185),Yes,29800000,,"Long Ball Pass, Intercept, Anticipate",73,67,74,74,83,78,76,59,79,78,69,73,73,73,76,79,68,77,63,80,65,82,84,74,79,69,79,84,69,64,67,82,84,83,81,14,5,15,14,5,,73+2,73+2,73+2,72,73,73,73,72,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,79+2,79+2,79+2,79+2,79+2,79+2,81,81,81,79+2,18+2
201995,/player/201995/felipe-anderson-pereira-gomes/240002,24,2,9/22/23,Felipe Anderson,Felipe Anderson Pereira Gomes,"RW, ST",81,81,25000000,65000,30,4/15/93,175,70,46,Lazio,31,Serie A,1,RW,7,,7/16/21,2024,54,Brazil,,,,Right,4,4,3,High/High,Unique,Yes,42500000,#Engine,"Finesse Shot, Rapid, Flair, First Touch, Trivela",87,78,77,85,63,73,74,79,69,79,76,85,77,69,75,86,88,86,87,77,89,82,81,87,67,79,69,69,78,78,54,81,57,66,55,12,10,9,5,7,,79+2,79+2,79+2,81,81,81,81,81,81,81,81,81,79+2,79+2,79+2,81,74+3,72+3,72+3,72+3,74+3,72+3,67+3,67+3,67+3,72+3,16+3
204614,/player/204614/mario-rui-silva-duarte/240002,24,2,9/22/23,Mário Rui,Mário Rui Silva Duarte,LB,81,81,18000000,58000,32,5/27/91,170,67,48,Napoli,31,Serie A,1,SUB,6,,1/3/18,2026,38,Portugal,,,,Left,3,3,2,High/Medium,Lean (170-),No,30600000,#Acrobat,"Whipped Cross, Rapid",81,57,77,80,76,68,83,42,60,78,57,78,76,74,76,80,84,79,88,80,87,72,72,83,55,73,80,78,64,70,60,71,76,78,77,13,5,9,8,14,,66+2,66+2,66+2,74,72,72,72,74,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,79+2,77+2,77+2,77+2,79+2,79+2,74+2,74+2,74+2,79+2,18+2
205175,/player/205175/arkadiusz-milik/240002,24,2,9/22/23,A. Milik,Arkadiusz Krystian Milik,ST,81,81,25500000,125000,29,2/28/94,186,80,45,Juventus,31,Serie A,1,SUB,14,,7/1/23,2026,37,Poland,1353,LS,7,Left,3,3,3,Medium/Medium,Lean (185+),Yes,43400000,,"Power Shot, Trivela",59,83,72,78,40,74,63,84,85,75,84,77,76,81,64,83,55,62,69,82,61,84,84,63,81,79,67,36,83,78,79,84,35,34,32,9,16,16,15,6,,80+1,80+1,80+1,75,79,79,79,75,77+3,77+3,77+3,74+3,72+3,72+3,72+3,74+3,57+3,58+3,58+3,58+3,57+3,54+3,55+3,55+3,55+3,54+3,19+3
215333,/player/215333/duvan-zapata/240002,24,2,9/22/23,D. Zapata,Duván Esteban Zapata Banguera,ST,81,81,21000000,65000,32,4/1/91,189,88,54,Torino,31,Serie A,1,ST,91,Atalanta,,2024,56,Colombia,,,,Right,4,3,2,High/Medium,Stocky (185+),Yes,,#Strength,"Power Shot, Power Header",75,80,63,77,35,85,47,83,80,74,79,79,55,62,57,81,76,75,67,78,58,86,94,75,95,69,72,20,84,66,75,82,44,24,22,9,9,8,6,8,,81,81,81,75,78,78,78,75,75+2,75+2,75+2,73+2,68+2,68+2,68+2,73+2,54+2,55+2,55+2,55+2,54+2,51+2,53+2,53+2,53+2,51+2,16+2
216409,/player/216409/matteo-politano/240002,24,2,9/22/23,M. Politano,Matteo Politano,"RW, RM",81,81,25500000,72000,29,8/3/93,171,67,48,Napoli,31,Serie A,1,RW,21,,7/1/21,2025,27,Italy,1343,RW,7,Left,4,4,2,High/Low,Normal (170-185),No,43400000,#Acrobat,"Finesse Shot, Whipped Cross, Technical, Trivela",83,77,78,84,42,55,80,76,40,79,75,83,79,77,76,84,84,82,89,81,88,78,55,77,41,82,63,38,76,77,70,79,63,29,29,11,12,6,8,11,,73+2,73+2,73+2,81,79,79,79,81,80+1,80+1,80+1,80+1,75+2,75+2,75+2,80+1,64+2,61+2,61+2,61+2,64+2,60+2,49+2,49+2,49+2,60+2,18+2
244263,/player/244263/amir-rrahmani/240002,24,2,9/22/23,A. Rrahmani,Amir Rrahmani,CB,81,81,21500000,61000,29,2/24/94,192,83,48,Napoli,31,Serie A,1,RCB,13,,1/20/20,2027,219,Kosovo,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,36600000,,Long Throw,63,51,58,62,83,80,49,43,78,69,39,59,49,41,65,69,56,69,49,79,47,60,82,70,85,66,81,82,49,48,34,70,83,85,83,12,8,13,8,7,,61+2,61+2,61+2,59,60,60,60,59,60+2,60+2,60+2,61+2,66+2,66+2,66+2,61+2,72+2,75+2,75+2,75+2,72+2,74+2,81,81,81,74+2,17+2
239807,/player/239807/davide-frattesi/240002,24,2,9/22/23,D. Frattesi,Davide Frattesi,CM,80,86,33000000,20000,23,9/22/99,178,74,44,Inter,31,Serie A,1,SUB,16,Sassuolo,,2024,27,Italy,1343,SUB,19,Right,4,3,1,Medium/Medium,Normal (170-185),No,,,"Tiki Taka, Press Proven",79,71,78,81,68,70,67,73,61,84,68,80,68,65,80,85,80,78,74,80,74,75,74,79,63,65,73,66,76,84,64,79,67,73,68,5,10,8,11,10,,75+2,75+2,75+2,78,79,79,79,78,80+2,80+2,80+2,79+2,80+2,80+2,80+2,79+2,75+2,76+2,76+2,76+2,75+2,73+2,70+2,70+2,70+2,73+2,17+2
241390,/player/241390/eljif-elmas/240002,24,2,9/22/23,E. Elmas,Eljif Elmas,"CAM, CM, LW",80,86,33500000,52000,23,9/24/99,184,74,48,Napoli,31,Serie A,1,SUB,7,,7/24/19,2025,19,North Macedonia,,,,Right,4,4,2,Medium/Medium,Normal (170-185),No,63700000,,"Technical, Flair, Trivela",75,73,76,84,66,69,68,73,58,82,56,86,64,54,78,85,77,74,84,78,69,79,72,76,64,74,72,69,79,79,58,74,62,72,64,8,5,14,6,15,,75+2,75+2,75+2,79,79,79,79,79,80+2,80+2,80+2,79+2,79+2,79+2,79+2,79+2,73+2,74+2,74+2,74+2,73+2,72+2,69+2,69+2,69+2,72+2,16+2
231352,/player/231352/tammy-abraham/240002,24,2,9/22/23,T. Abraham,Tammy Bakumo-Abraham,ST,80,84,29500000,72000,25,10/2/97,195,86,52,Roma,31,Serie A,1,RES,9,,8/17/21,2026,14,England,,,,Right,3,3,2,Medium/Medium,Lean (185+),Yes,52400000,#Aerial threat,"Power Header, Flair",81,76,66,77,36,80,53,77,84,77,80,80,55,55,53,81,79,83,61,84,53,80,94,77,85,68,68,25,81,77,79,80,40,29,20,12,7,8,13,13,,80+2,80+2,80+2,76,80,80,80,76,77+2,77+2,77+2,76+2,70+2,70+2,70+2,76+2,57+2,56+2,56+2,56+2,57+2,54+2,53+2,53+2,53+2,54+2,19+2
243593,/player/243593/armand-lauriente/240002,24,2,9/22/23,A. Laurienté,Armand Laurienté,"LW, RW, ST",80,84,30000000,22000,24,12/4/98,177,79,111974,Sassuolo,31,Serie A,1,LW,45,,9/1/22,2027,18,France,,,,Right,3,4,1,High/Medium,Normal (170-185),No,53300000,,"Dead Ball, Pinged Pass, Rapid, Trickster",84,76,75,82,35,47,76,74,45,76,75,85,81,85,65,82,82,85,74,78,88,81,54,72,33,82,47,27,78,77,56,70,28,40,43,13,13,8,14,15,,73+2,73+2,73+2,80,79,79,79,80,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,62+2,55+2,55+2,55+2,62+2,58+2,44+2,44+2,44+2,58+2,21+2
240679,/player/240679/teun-koopmeiners/240002,24,2,9/22/23,T. Koopmeiners,Teun Koopmeiners,"CM, CDM",80,83,27500000,53000,25,2/28/98,183,77,39,Atalanta,31,Serie A,1,CAM,7,,8/30/21,2025,34,Netherlands,105035,SUB,20,Left,2,3,2,Medium/Medium,Normal (170-185),No,48800000,,"Pinged Pass, Long Ball Pass, Relentless",68,75,80,76,76,77,76,70,73,84,69,75,69,77,83,81,64,72,66,83,71,79,78,85,75,80,73,79,75,77,85,79,77,75,75,14,8,14,12,10,,75+2,75+2,75+2,76,77,77,77,76,78+2,78+2,78+2,77+2,80+2,80+2,80+2,77+2,78+2,80+2,80+2,80+2,78+2,77+2,77+2,77+2,77+2,77+2,19+2
184200,/player/184200/marko-arnautovic/240002,24,2,9/22/23,M. Arnautović,Marko Arnautović,ST,80,80,10500000,44000,34,4/19/89,192,83,44,Inter,31,Serie A,1,SUB,8,Bologna,,2024,4,Austria,,,,Right,4,4,3,Medium/Low,Normal (185+),Yes,,,"Flair, Press Proven, Trivela",74,79,78,79,44,80,77,79,79,81,77,77,78,72,74,84,73,74,70,77,77,80,88,75,83,80,77,38,79,79,77,79,40,42,39,14,15,10,10,15,,79+1,79+1,79+1,78,79,79,79,78,79+1,79+1,79+1,78+2,75+3,75+3,75+3,78+2,63+3,63+3,63+3,63+3,63+3,60+3,59+3,59+3,59+3,60+3,20+3
184392,/player/184392/matteo-darmian/240002,24,2,9/22/23,M. Darmian,Matteo Darmian,"CB, RWB, RM",80,80,10000000,74000,33,12/2/89,183,70,44,Inter,31,Serie A,1,RCB,36,,7/13/21,2024,27,Italy,1343,SUB,13,Right,5,3,2,Medium/Medium,Normal (170-185),Yes,17000000,,Jockey,71,59,73,76,83,71,72,55,76,84,59,72,69,35,71,80,68,73,77,83,78,69,76,79,62,56,80,83,78,65,45,79,83,84,82,6,7,7,12,7,,71+2,71+2,71+2,73,73,73,73,73,73+2,73+2,73+2,74+2,76+2,76+2,76+2,74+2,79+1,80,80,80,79+1,80,80,80,80,80,16+2
187598,/player/187598/rafael-toloi/240002,24,2,9/22/23,Rafael Tolói,Rafael Tolói,CB,80,80,13500000,51000,32,10/10/90,185,75,39,Atalanta,31,Serie A,1,SUB,2,,8/26/15,2024,27,Italy,,,,Right,3,2,2,Medium/High,Normal (185+),No,23000000,,"Jockey, Bruiser",67,52,59,65,82,82,44,40,83,69,30,58,41,70,68,70,64,70,61,80,66,75,87,82,82,62,82,81,40,50,64,86,81,83,80,11,12,16,16,8,,62+2,62+2,62+2,58,60,60,60,58,60+2,60+2,60+2,61+2,66+2,66+2,66+2,61+2,72+2,76+2,76+2,76+2,72+2,75+2,80,80,80,75+2,19+2
193082,/player/193082/juan-cuadrado/240002,24,2,9/22/23,J. Cuadrado,Juan Guillermo Cuadrado Bello,"RM, RB, RW",80,80,8500000,60000,35,5/26/88,179,72,44,Inter,31,Serie A,1,SUB,7,,7/19/23,2024,56,Colombia,,,,Right,3,5,3,High/Low,Lean (170-185),Yes,14500000,#Dribbler,"Whipped Cross, Technical, Flair, First Touch",88,73,78,84,74,68,82,66,65,80,70,86,84,76,74,82,88,88,89,72,81,84,78,71,61,80,80,72,73,74,65,78,72,79,81,5,5,13,6,9,,75+3,75+3,75+3,80,78,78,78,80,79+1,79+1,79+1,79+1,77+3,77+3,77+3,79+1,78+2,76+3,76+3,76+3,78+2,78+2,74+3,74+3,74+3,78+2,14+3
201389,/player/201389/cristiano-biraghi/240002,24,2,9/22/23,C. Biraghi,Cristiano Biraghi,LB,80,80,18000000,56000,30,9/1/92,185,78,110374,Fiorentina,31,Serie A,1,LB,3,,7/1/18,2025,27,Italy,1343,SUB,4,Left,3,3,2,High/Medium,Normal (185+),No,30600000,,"Dead Ball, Whipped Cross",76,69,78,77,76,75,85,58,70,77,54,76,82,88,75,78,76,76,72,79,75,82,79,83,71,80,76,77,75,72,76,82,79,76,74,12,6,14,10,7,,73+2,73+2,73+2,75,75,75,75,75,75+2,75+2,75+2,76+2,76+2,76+2,76+2,76+2,78+2,77+2,77+2,77+2,78+2,78+2,76+2,76+2,76+2,78+2,17+2
202477,/player/202477/gerard-deulofeu-lazaro/240002,24,2,9/22/23,Deulofeu,Gerard Deulofeu Lázaro,"CF, ST",80,80,21000000,26000,29,3/13/94,177,73,55,Udinese,31,Serie A,1,LS,10,,1/30/21,2026,45,Spain,,,,Right,4,4,3,High/Medium,Normal (170-185),Yes,37800000,"#Speedster, #Dribbler, #Acrobat","Tiki Taka, Technical, Flair, Trivela",90,79,76,86,30,67,74,79,40,80,75,87,80,77,66,84,90,90,92,76,89,80,69,71,67,80,59,25,76,76,77,77,34,30,22,12,16,14,11,11,,76+3,76+3,76+3,82-2,80,80,80,82-2,81-1,81-1,81-1,80,72+3,72+3,72+3,80,59+3,56+3,56+3,56+3,59+3,54+3,45+3,45+3,45+3,54+3,20+3
202884,/player/202884/leonardo-spinazzola/240002,24,2,9/22/23,L. Spinazzola,Leonardo Spinazzola,"LWB, LM",80,80,18000000,63000,30,3/25/93,186,75,52,Roma,31,Serie A,1,LM,37,,7/1/19,2024,27,Italy,,,,Right,4,4,3,High/Medium,Lean (185+),Yes,30600000,#Speedster,"Whipped Cross, Rapid, Quick Step",91,64,72,79,76,69,79,60,69,76,59,80,66,45,64,79,93,90,80,79,69,68,82,69,66,68,71,78,77,72,59,69,75,78,75,11,13,12,15,14,,73+3,73+3,73+3,78,76,76,76,78,76+3,76+3,76+3,77+3,74+3,74+3,74+3,77+3,78+2,74+3,74+3,74+3,78+2,78+2,75+3,75+3,75+3,78+2,20+3
